received_at_utc,source_ip,node_id,boot_id,sequence,first_sample_index,sample_count,sample_rate_hz,temperature_c
2026-07-18T00:18:02.657Z,usb,1,848316260,24491,6269696,256,6000,33.500
2026-07-18T00:18:02.699Z,usb,1,848316260,24492,6269952,256,6000,33.500
2026-07-18T00:18:02.741Z,usb,1,848316260,24493,6270208,256,6000,33.500
2026-07-18T00:18:02.784Z,usb,1,848316260,24494,6270464,256,6000,33.500
2026-07-18T00:18:02.826Z,usb,1,848316260,24495,6270720,256,6000,33.500
2026-07-18T00:18:02.869Z,usb,1,848316260,24496,6270976,256,6000,33.500
2026-07-18T00:18:02.912Z,usb,1,848316260,24497,6271232,256,6000,33.500
2026-07-18T00:18:02.954Z,usb,1,848316260,24498,6271488,256,6000,33.500
2026-07-18T00:18:02.996Z,usb,1,848316260,24499,6271744,256,6000,33.500
2026-07-18T00:18:03.039Z,usb,1,848316260,24500,6272000,256,6000,33.500
2026-07-18T00:18:03.082Z,usb,1,848316260,24501,6272256,256,6000,33.500
2026-07-18T00:18:03.124Z,usb,1,848316260,24502,6272512,256,6000,33.500
2026-07-18T00:18:03.167Z,usb,1,848316260,24503,6272768,256,6000,33.500
2026-07-18T00:18:03.209Z,usb,1,848316260,24504,6273024,256,6000,33.500
2026-07-18T00:18:03.252Z,usb,1,848316260,24505,6273280,256,6000,33.500
2026-07-18T00:18:03.294Z,usb,1,848316260,24506,6273536,256,6000,33.500
2026-07-18T00:18:03.338Z,usb,1,848316260,24507,6273792,256,6000,33.500
2026-07-18T00:18:03.380Z,usb,1,848316260,24508,6274048,256,6000,33.500
2026-07-18T00:18:03.422Z,usb,1,848316260,24509,6274304,256,6000,33.500
2026-07-18T00:18:03.465Z,usb,1,848316260,24510,6274560,256,6000,33.500
2026-07-18T00:18:03.507Z,usb,1,848316260,24511,6274816,256,6000,33.500
2026-07-18T00:18:03.550Z,usb,1,848316260,24512,6275072,256,6000,33.500
2026-07-18T00:18:03.592Z,usb,1,848316260,24513,6275328,256,6000,33.500
2026-07-18T00:18:03.635Z,usb,1,848316260,24514,6275584,256,6000,33.500
2026-07-18T00:18:03.677Z,usb,1,848316260,24515,6275840,256,6000,33.500
2026-07-18T00:18:03.720Z,usb,1,848316260,24516,6276096,256,6000,33.500
