received_at_utc,source_ip,node_id,boot_id,sequence,first_sample_index,sample_count,sample_rate_hz,temperature_c
2026-07-18T00:22:22.182Z,usb,1,848316260,30593,7831808,256,6000,33.510
2026-07-18T00:22:22.224Z,usb,1,848316260,30594,7832064,256,6000,33.510
2026-07-18T00:22:22.266Z,usb,1,848316260,30595,7832320,256,6000,33.510
2026-07-18T00:22:22.309Z,usb,1,848316260,30596,7832576,256,6000,33.510
2026-07-18T00:22:22.351Z,usb,1,848316260,30597,7832832,256,6000,33.510
2026-07-18T00:22:22.394Z,usb,1,848316260,30598,7833088,256,6000,33.510
2026-07-18T00:22:22.436Z,usb,1,848316260,30599,7833344,256,6000,33.510
2026-07-18T00:22:22.479Z,usb,1,848316260,30600,7833600,256,6000,33.510
2026-07-18T00:22:22.521Z,usb,1,848316260,30601,7833856,256,6000,33.510
2026-07-18T00:22:22.564Z,usb,1,848316260,30602,7834112,256,6000,33.510
2026-07-18T00:22:22.607Z,usb,1,848316260,30603,7834368,256,6000,33.500
2026-07-18T00:22:22.650Z,usb,1,848316260,30604,7834624,256,6000,33.500
2026-07-18T00:22:22.692Z,usb,1,848316260,30605,7834880,256,6000,33.500
2026-07-18T00:22:22.735Z,usb,1,848316260,30606,7835136,256,6000,33.500
2026-07-18T00:22:22.777Z,usb,1,848316260,30607,7835392,256,6000,33.500
2026-07-18T00:22:22.820Z,usb,1,848316260,30608,7835648,256,6000,33.500
2026-07-18T00:22:22.862Z,usb,1,848316260,30609,7835904,256,6000,33.500
2026-07-18T00:22:22.905Z,usb,1,848316260,30610,7836160,256,6000,33.500
2026-07-18T00:22:22.947Z,usb,1,848316260,30611,7836416,256,6000,33.500
2026-07-18T00:22:22.990Z,usb,1,848316260,30612,7836672,256,6000,33.500
2026-07-18T00:22:23.032Z,usb,1,848316260,30613,7836928,256,6000,33.500
2026-07-18T00:22:23.075Z,usb,1,848316260,30614,7837184,256,6000,33.500
2026-07-18T00:22:23.117Z,usb,1,848316260,30615,7837440,256,6000,33.500
2026-07-18T00:22:23.160Z,usb,1,848316260,30616,7837696,256,6000,33.500
2026-07-18T00:22:23.202Z,usb,1,848316260,30617,7837952,256,6000,33.500
2026-07-18T00:22:23.244Z,usb,1,848316260,30618,7838208,256,6000,33.500
2026-07-18T00:22:23.287Z,usb,1,848316260,30619,7838464,256,6000,33.500
2026-07-18T00:22:23.330Z,usb,1,848316260,30620,7838720,256,6000,33.500
2026-07-18T00:22:23.372Z,usb,1,848316260,30621,7838976,256,6000,33.500
2026-07-18T00:22:23.415Z,usb,1,848316260,30622,7839232,256,6000,33.500
2026-07-18T00:22:23.457Z,usb,1,848316260,30623,7839488,256,6000,33.500
2026-07-18T00:22:23.500Z,usb,1,848316260,30624,7839744,256,6000,33.500
2026-07-18T00:22:23.542Z,usb,1,848316260,30625,7840000,256,6000,33.500
2026-07-18T00:22:23.585Z,usb,1,848316260,30626,7840256,256,6000,33.500
2026-07-18T00:22:23.628Z,usb,1,848316260,30627,7840512,256,6000,33.510
2026-07-18T00:22:23.671Z,usb,1,848316260,30628,7840768,256,6000,33.510
2026-07-18T00:22:23.713Z,usb,1,848316260,30629,7841024,256,6000,33.510
2026-07-18T00:22:23.755Z,usb,1,848316260,30630,7841280,256,6000,33.510
2026-07-18T00:22:23.798Z,usb,1,848316260,30631,7841536,256,6000,33.510
2026-07-18T00:22:23.840Z,usb,1,848316260,30632,7841792,256,6000,33.510
2026-07-18T00:22:23.883Z,usb,1,848316260,30633,7842048,256,6000,33.510
2026-07-18T00:22:23.925Z,usb,1,848316260,30634,7842304,256,6000,33.510
2026-07-18T00:22:23.968Z,usb,1,848316260,30635,7842560,256,6000,33.510
2026-07-18T00:22:24.010Z,usb,1,848316260,30636,7842816,256,6000,33.510
2026-07-18T00:22:24.053Z,usb,1,848316260,30637,7843072,256,6000,33.510
2026-07-18T00:22:24.095Z,usb,1,848316260,30638,7843328,256,6000,33.510
2026-07-18T00:22:24.138Z,usb,1,848316260,30639,7843584,256,6000,33.510
2026-07-18T00:22:24.180Z,usb,1,848316260,30640,7843840,256,6000,33.510
2026-07-18T00:22:24.223Z,usb,1,848316260,30641,7844096,256,6000,33.510
2026-07-18T00:22:24.266Z,usb,1,848316260,30642,7844352,256,6000,33.510
2026-07-18T00:22:24.308Z,usb,1,848316260,30643,7844608,256,6000,33.510
2026-07-18T00:22:24.350Z,usb,1,848316260,30644,7844864,256,6000,33.510
2026-07-18T00:22:24.393Z,usb,1,848316260,30645,7845120,256,6000,33.510
2026-07-18T00:22:24.435Z,usb,1,848316260,30646,7845376,256,6000,33.510
2026-07-18T00:22:24.478Z,usb,1,848316260,30647,7845632,256,6000,33.510
2026-07-18T00:22:24.521Z,usb,1,848316260,30648,7845888,256,6000,33.510
2026-07-18T00:22:24.563Z,usb,1,848316260,30649,7846144,256,6000,33.510
2026-07-18T00:22:24.605Z,usb,1,848316260,30650,7846400,256,6000,33.510
2026-07-18T00:22:24.649Z,usb,1,848316260,30651,7846656,256,6000,33.500
2026-07-18T00:22:24.691Z,usb,1,848316260,30652,7846912,256,6000,33.500
2026-07-18T00:22:24.734Z,usb,1,848316260,30653,7847168,256,6000,33.500
2026-07-18T00:22:24.776Z,usb,1,848316260,30654,7847424,256,6000,33.500
2026-07-18T00:22:24.819Z,usb,1,848316260,30655,7847680,256,6000,33.500
2026-07-18T00:22:24.861Z,usb,1,848316260,30656,7847936,256,6000,33.500
2026-07-18T00:22:24.904Z,usb,1,848316260,30657,7848192,256,6000,33.500
2026-07-18T00:22:24.946Z,usb,1,848316260,30658,7848448,256,6000,33.500
2026-07-18T00:22:24.989Z,usb,1,848316260,30659,7848704,256,6000,33.500
2026-07-18T00:22:25.031Z,usb,1,848316260,30660,7848960,256,6000,33.500
2026-07-18T00:22:25.074Z,usb,1,848316260,30661,7849216,256,6000,33.500
2026-07-18T00:22:25.116Z,usb,1,848316260,30662,7849472,256,6000,33.500
2026-07-18T00:22:25.159Z,usb,1,848316260,30663,7849728,256,6000,33.500
2026-07-18T00:22:25.201Z,usb,1,848316260,30664,7849984,256,6000,33.500
2026-07-18T00:22:25.244Z,usb,1,848316260,30665,7850240,256,6000,33.500
2026-07-18T00:22:25.286Z,usb,1,848316260,30666,7850496,256,6000,33.500
2026-07-18T00:22:25.329Z,usb,1,848316260,30667,7850752,256,6000,33.500
2026-07-18T00:22:25.371Z,usb,1,848316260,30668,7851008,256,6000,33.500
2026-07-18T00:22:25.414Z,usb,1,848316260,30669,7851264,256,6000,33.500
2026-07-18T00:22:25.456Z,usb,1,848316260,30670,7851520,256,6000,33.500
2026-07-18T00:22:25.499Z,usb,1,848316260,30671,7851776,256,6000,33.500
2026-07-18T00:22:25.541Z,usb,1,848316260,30672,7852032,256,6000,33.500
2026-07-18T00:22:25.584Z,usb,1,848316260,30673,7852288,256,6000,33.500
2026-07-18T00:22:25.626Z,usb,1,848316260,30674,7852544,256,6000,33.500
2026-07-18T00:22:25.669Z,usb,1,848316260,30675,7852800,256,6000,33.510
2026-07-18T00:22:25.712Z,usb,1,848316260,30676,7853056,256,6000,33.510
2026-07-18T00:22:25.754Z,usb,1,848316260,30677,7853312,256,6000,33.510
2026-07-18T00:22:25.797Z,usb,1,848316260,30678,7853568,256,6000,33.510
2026-07-18T00:22:25.839Z,usb,1,848316260,30679,7853824,256,6000,33.510
2026-07-18T00:22:25.882Z,usb,1,848316260,30680,7854080,256,6000,33.510
2026-07-18T00:22:25.924Z,usb,1,848316260,30681,7854336,256,6000,33.510
2026-07-18T00:22:25.967Z,usb,1,848316260,30682,7854592,256,6000,33.510
2026-07-18T00:22:26.009Z,usb,1,848316260,30683,7854848,256,6000,33.510
2026-07-18T00:22:26.052Z,usb,1,848316260,30684,7855104,256,6000,33.510
2026-07-18T00:22:26.094Z,usb,1,848316260,30685,7855360,256,6000,33.510
2026-07-18T00:22:26.137Z,usb,1,848316260,30686,7855616,256,6000,33.510
2026-07-18T00:22:26.179Z,usb,1,848316260,30687,7855872,256,6000,33.510
2026-07-18T00:22:26.222Z,usb,1,848316260,30688,7856128,256,6000,33.510
2026-07-18T00:22:26.264Z,usb,1,848316260,30689,7856384,256,6000,33.510
2026-07-18T00:22:26.307Z,usb,1,848316260,30690,7856640,256,6000,33.510
2026-07-18T00:22:26.349Z,usb,1,848316260,30691,7856896,256,6000,33.510
2026-07-18T00:22:26.392Z,usb,1,848316260,30692,7857152,256,6000,33.510
2026-07-18T00:22:26.434Z,usb,1,848316260,30693,7857408,256,6000,33.510
2026-07-18T00:22:26.477Z,usb,1,848316260,30694,7857664,256,6000,33.510
2026-07-18T00:22:26.519Z,usb,1,848316260,30695,7857920,256,6000,33.510
2026-07-18T00:22:26.562Z,usb,1,848316260,30696,7858176,256,6000,33.510
2026-07-18T00:22:26.604Z,usb,1,848316260,30697,7858432,256,6000,33.510
2026-07-18T00:22:26.647Z,usb,1,848316260,30698,7858688,256,6000,33.510
2026-07-18T00:22:26.690Z,usb,1,848316260,30699,7858944,256,6000,33.500
2026-07-18T00:22:26.733Z,usb,1,848316260,30700,7859200,256,6000,33.500
2026-07-18T00:22:26.775Z,usb,1,848316260,30701,7859456,256,6000,33.500
2026-07-18T00:22:26.818Z,usb,1,848316260,30702,7859712,256,6000,33.500
2026-07-18T00:22:26.860Z,usb,1,848316260,30703,7859968,256,6000,33.500
2026-07-18T00:22:26.903Z,usb,1,848316260,30704,7860224,256,6000,33.500
2026-07-18T00:22:26.945Z,usb,1,848316260,30705,7860480,256,6000,33.500
2026-07-18T00:22:26.988Z,usb,1,848316260,30706,7860736,256,6000,33.500
2026-07-18T00:22:27.030Z,usb,1,848316260,30707,7860992,256,6000,33.500
2026-07-18T00:22:27.073Z,usb,1,848316260,30708,7861248,256,6000,33.500
2026-07-18T00:22:27.115Z,usb,1,848316260,30709,7861504,256,6000,33.500
2026-07-18T00:22:27.158Z,usb,1,848316260,30710,7861760,256,6000,33.500
2026-07-18T00:22:27.200Z,usb,1,848316260,30711,7862016,256,6000,33.500
2026-07-18T00:22:27.243Z,usb,1,848316260,30712,7862272,256,6000,33.500
2026-07-18T00:22:27.285Z,usb,1,848316260,30713,7862528,256,6000,33.500
2026-07-18T00:22:27.328Z,usb,1,848316260,30714,7862784,256,6000,33.500
2026-07-18T00:22:27.370Z,usb,1,848316260,30715,7863040,256,6000,33.500
