received_at_utc,source_ip,node_id,boot_id,sequence,first_sample_index,sample_count,sample_rate_hz,temperature_c
2026-07-23T01:43:18.732Z,usb,1,3612849267,185606,47515136,256,8000,31.780
2026-07-23T01:43:18.764Z,usb,1,3612849267,185607,47515392,256,8000,31.780
2026-07-23T01:43:18.796Z,usb,1,3612849267,185608,47515648,256,8000,31.780
2026-07-23T01:43:18.828Z,usb,1,3612849267,185609,47515904,256,8000,31.780
2026-07-23T01:43:18.860Z,usb,1,3612849267,185610,47516160,256,8000,31.780
2026-07-23T01:43:18.892Z,usb,1,3612849267,185611,47516416,256,8000,31.780
2026-07-23T01:43:18.924Z,usb,1,3612849267,185612,47516672,256,8000,31.780
2026-07-23T01:43:18.956Z,usb,1,3612849267,185613,47516928,256,8000,31.780
2026-07-23T01:43:18.988Z,usb,1,3612849267,185614,47517184,256,8000,31.780
2026-07-23T01:43:19.020Z,usb,1,3612849267,185615,47517440,256,8000,31.780
2026-07-23T01:43:19.053Z,usb,1,3612849267,185616,47517696,256,8000,31.780
2026-07-23T01:43:19.084Z,usb,1,3612849267,185617,47517952,256,8000,31.780
2026-07-23T01:43:19.116Z,usb,1,3612849267,185618,47518208,256,8000,31.780
2026-07-23T01:43:19.148Z,usb,1,3612849267,185619,47518464,256,8000,31.780
2026-07-23T01:43:19.180Z,usb,1,3612849267,185620,47518720,256,8000,31.780
2026-07-23T01:43:19.212Z,usb,1,3612849267,185621,47518976,256,8000,31.780
2026-07-23T01:43:19.244Z,usb,1,3612849267,185622,47519232,256,8000,31.780
2026-07-23T01:43:19.276Z,usb,1,3612849267,185623,47519488,256,8000,31.780
2026-07-23T01:43:19.308Z,usb,1,3612849267,185624,47519744,256,8000,31.780
2026-07-23T01:43:19.340Z,usb,1,3612849267,185625,47520000,256,8000,31.780
2026-07-23T01:43:19.372Z,usb,1,3612849267,185626,47520256,256,8000,31.780
2026-07-23T01:43:19.404Z,usb,1,3612849267,185627,47520512,256,8000,31.780
2026-07-23T01:43:19.436Z,usb,1,3612849267,185628,47520768,256,8000,31.780
2026-07-23T01:43:19.468Z,usb,1,3612849267,185629,47521024,256,8000,31.780
2026-07-23T01:43:19.500Z,usb,1,3612849267,185630,47521280,256,8000,31.780
2026-07-23T01:43:19.532Z,usb,1,3612849267,185631,47521536,256,8000,31.780
2026-07-23T01:43:19.564Z,usb,1,3612849267,185632,47521792,256,8000,31.780
2026-07-23T01:43:19.596Z,usb,1,3612849267,185633,47522048,256,8000,31.780
2026-07-23T01:43:19.628Z,usb,1,3612849267,185634,47522304,256,8000,31.780
2026-07-23T01:43:19.660Z,usb,1,3612849267,185635,47522560,256,8000,31.780
2026-07-23T01:43:19.693Z,usb,1,3612849267,185636,47522816,256,8000,31.770
2026-07-23T01:43:19.724Z,usb,1,3612849267,185637,47523072,256,8000,31.770
2026-07-23T01:43:19.756Z,usb,1,3612849267,185638,47523328,256,8000,31.770
2026-07-23T01:43:19.788Z,usb,1,3612849267,185639,47523584,256,8000,31.770
2026-07-23T01:43:19.820Z,usb,1,3612849267,185640,47523840,256,8000,31.770
2026-07-23T01:43:19.852Z,usb,1,3612849267,185641,47524096,256,8000,31.770
2026-07-23T01:43:19.884Z,usb,1,3612849267,185642,47524352,256,8000,31.770
2026-07-23T01:43:19.916Z,usb,1,3612849267,185643,47524608,256,8000,31.770
2026-07-23T01:43:19.948Z,usb,1,3612849267,185644,47524864,256,8000,31.770
2026-07-23T01:43:19.980Z,usb,1,3612849267,185645,47525120,256,8000,31.770
2026-07-23T01:43:20.012Z,usb,1,3612849267,185646,47525376,256,8000,31.770
2026-07-23T01:43:20.044Z,usb,1,3612849267,185647,47525632,256,8000,31.770
2026-07-23T01:43:20.076Z,usb,1,3612849267,185648,47525888,256,8000,31.770
2026-07-23T01:43:20.108Z,usb,1,3612849267,185649,47526144,256,8000,31.770
2026-07-23T01:43:20.140Z,usb,1,3612849267,185650,47526400,256,8000,31.770
2026-07-23T01:43:20.172Z,usb,1,3612849267,185651,47526656,256,8000,31.770
2026-07-23T01:43:20.204Z,usb,1,3612849267,185652,47526912,256,8000,31.770
2026-07-23T01:43:20.236Z,usb,1,3612849267,185653,47527168,256,8000,31.770
2026-07-23T01:43:20.268Z,usb,1,3612849267,185654,47527424,256,8000,31.770
2026-07-23T01:43:20.300Z,usb,1,3612849267,185655,47527680,256,8000,31.770
2026-07-23T01:43:20.332Z,usb,1,3612849267,185656,47527936,256,8000,31.770
2026-07-23T01:43:20.364Z,usb,1,3612849267,185657,47528192,256,8000,31.770
2026-07-23T01:43:20.396Z,usb,1,3612849267,185658,47528448,256,8000,31.770
2026-07-23T01:43:20.428Z,usb,1,3612849267,185659,47528704,256,8000,31.770
2026-07-23T01:43:20.460Z,usb,1,3612849267,185660,47528960,256,8000,31.770
2026-07-23T01:43:20.492Z,usb,1,3612849267,185661,47529216,256,8000,31.770
2026-07-23T01:43:20.524Z,usb,1,3612849267,185662,47529472,256,8000,31.770
2026-07-23T01:43:20.556Z,usb,1,3612849267,185663,47529728,256,8000,31.770
2026-07-23T01:43:20.588Z,usb,1,3612849267,185664,47529984,256,8000,31.770
2026-07-23T01:43:20.620Z,usb,1,3612849267,185665,47530240,256,8000,31.770
2026-07-23T01:43:20.652Z,usb,1,3612849267,185666,47530496,256,8000,31.770
2026-07-23T01:43:20.684Z,usb,1,3612849267,185667,47530752,256,8000,31.770
2026-07-23T01:43:20.717Z,usb,1,3612849267,185668,47531008,256,8000,31.780
2026-07-23T01:43:20.748Z,usb,1,3612849267,185669,47531264,256,8000,31.780
2026-07-23T01:43:20.780Z,usb,1,3612849267,185670,47531520,256,8000,31.780
2026-07-23T01:43:20.812Z,usb,1,3612849267,185671,47531776,256,8000,31.780
2026-07-23T01:43:20.844Z,usb,1,3612849267,185672,47532032,256,8000,31.780
2026-07-23T01:43:20.876Z,usb,1,3612849267,185673,47532288,256,8000,31.780
2026-07-23T01:43:20.908Z,usb,1,3612849267,185674,47532544,256,8000,31.780
2026-07-23T01:43:20.940Z,usb,1,3612849267,185675,47532800,256,8000,31.780
2026-07-23T01:43:20.972Z,usb,1,3612849267,185676,47533056,256,8000,31.780
2026-07-23T01:43:21.004Z,usb,1,3612849267,185677,47533312,256,8000,31.780
2026-07-23T01:43:21.036Z,usb,1,3612849267,185678,47533568,256,8000,31.780
2026-07-23T01:43:21.068Z,usb,1,3612849267,185679,47533824,256,8000,31.780
2026-07-23T01:43:21.100Z,usb,1,3612849267,185680,47534080,256,8000,31.780
2026-07-23T01:43:21.132Z,usb,1,3612849267,185681,47534336,256,8000,31.780
2026-07-23T01:43:21.164Z,usb,1,3612849267,185682,47534592,256,8000,31.780
2026-07-23T01:43:21.196Z,usb,1,3612849267,185683,47534848,256,8000,31.780
2026-07-23T01:43:21.228Z,usb,1,3612849267,185684,47535104,256,8000,31.780
2026-07-23T01:43:21.260Z,usb,1,3612849267,185685,47535360,256,8000,31.780
2026-07-23T01:43:21.292Z,usb,1,3612849267,185686,47535616,256,8000,31.780
2026-07-23T01:43:21.324Z,usb,1,3612849267,185687,47535872,256,8000,31.780
2026-07-23T01:43:21.356Z,usb,1,3612849267,185688,47536128,256,8000,31.780
2026-07-23T01:43:21.388Z,usb,1,3612849267,185689,47536384,256,8000,31.780
2026-07-23T01:43:21.420Z,usb,1,3612849267,185690,47536640,256,8000,31.780
2026-07-23T01:43:21.452Z,usb,1,3612849267,185691,47536896,256,8000,31.780
2026-07-23T01:43:21.484Z,usb,1,3612849267,185692,47537152,256,8000,31.780
2026-07-23T01:43:21.516Z,usb,1,3612849267,185693,47537408,256,8000,31.780
2026-07-23T01:43:21.548Z,usb,1,3612849267,185694,47537664,256,8000,31.780
2026-07-23T01:43:21.580Z,usb,1,3612849267,185695,47537920,256,8000,31.780
2026-07-23T01:43:21.612Z,usb,1,3612849267,185696,47538176,256,8000,31.780
2026-07-23T01:43:21.644Z,usb,1,3612849267,185697,47538432,256,8000,31.780
2026-07-23T01:43:21.676Z,usb,1,3612849267,185698,47538688,256,8000,31.780
2026-07-23T01:43:21.708Z,usb,1,3612849267,185699,47538944,256,8000,31.780
