received_at_utc,source_ip,node_id,boot_id,sequence,first_sample_index,sample_count,sample_rate_hz,temperature_c
2026-07-18T00:01:01.272Z,usb,1,848316260,476,121856,256,6000,33.380
2026-07-18T00:01:01.314Z,usb,1,848316260,477,122112,256,6000,33.380
2026-07-18T00:01:01.356Z,usb,1,848316260,478,122368,256,6000,33.380
2026-07-18T00:01:01.399Z,usb,1,848316260,479,122624,256,6000,33.380
2026-07-18T00:01:01.441Z,usb,1,848316260,480,122880,256,6000,33.380
2026-07-18T00:01:01.484Z,usb,1,848316260,481,123136,256,6000,33.380
2026-07-18T00:01:01.526Z,usb,1,848316260,482,123392,256,6000,33.380
2026-07-18T00:01:01.569Z,usb,1,848316260,483,123648,256,6000,33.380
2026-07-18T00:01:01.612Z,usb,1,848316260,484,123904,256,6000,33.380
2026-07-18T00:01:01.655Z,usb,1,848316260,485,124160,256,6000,33.380
2026-07-18T00:01:01.697Z,usb,1,848316260,486,124416,256,6000,33.380
2026-07-18T00:01:01.740Z,usb,1,848316260,487,124672,256,6000,33.380
2026-07-18T00:01:01.782Z,usb,1,848316260,488,124928,256,6000,33.380
2026-07-18T00:01:01.824Z,usb,1,848316260,489,125184,256,6000,33.380
2026-07-18T00:01:01.867Z,usb,1,848316260,490,125440,256,6000,33.380
2026-07-18T00:01:01.909Z,usb,1,848316260,491,125696,256,6000,33.380
2026-07-18T00:01:01.952Z,usb,1,848316260,492,125952,256,6000,33.380
2026-07-18T00:01:01.995Z,usb,1,848316260,493,126208,256,6000,33.380
2026-07-18T00:01:02.037Z,usb,1,848316260,494,126464,256,6000,33.380
2026-07-18T00:01:02.080Z,usb,1,848316260,495,126720,256,6000,33.380
2026-07-18T00:01:02.122Z,usb,1,848316260,496,126976,256,6000,33.380
2026-07-18T00:01:02.165Z,usb,1,848316260,497,127232,256,6000,33.380
2026-07-18T00:01:02.207Z,usb,1,848316260,498,127488,256,6000,33.380
2026-07-18T00:01:02.250Z,usb,1,848316260,499,127744,256,6000,33.380
2026-07-18T00:01:02.292Z,usb,1,848316260,500,128000,256,6000,33.380
2026-07-18T00:01:02.340Z,usb,1,848316260,501,128256,256,6000,33.380
2026-07-18T00:01:02.377Z,usb,1,848316260,502,128512,256,6000,33.380
2026-07-18T00:01:02.420Z,usb,1,848316260,503,128768,256,6000,33.380
2026-07-18T00:01:02.462Z,usb,1,848316260,504,129024,256,6000,33.380
2026-07-18T00:01:02.504Z,usb,1,848316260,505,129280,256,6000,33.380
2026-07-18T00:01:02.547Z,usb,1,848316260,506,129536,256,6000,33.380
2026-07-18T00:01:02.590Z,usb,1,848316260,507,129792,256,6000,33.370
