received_at_utc,source_ip,node_id,boot_id,sequence,first_sample_index,sample_count,sample_rate_hz,temperature_c
2026-07-23T01:09:39.089Z,usb,1,3612849267,122492,31357952,256,8000,32.110
2026-07-23T01:09:39.120Z,usb,1,3612849267,122493,31358208,256,8000,32.110
2026-07-23T01:09:39.152Z,usb,1,3612849267,122494,31358464,256,8000,32.110
2026-07-23T01:09:39.184Z,usb,1,3612849267,122495,31358720,256,8000,32.110
2026-07-23T01:09:39.216Z,usb,1,3612849267,122496,31358976,256,8000,32.110
2026-07-23T01:09:39.248Z,usb,1,3612849267,122497,31359232,256,8000,32.110
2026-07-23T01:09:39.280Z,usb,1,3612849267,122498,31359488,256,8000,32.110
2026-07-23T01:09:39.313Z,usb,1,3612849267,122499,31359744,256,8000,32.110
2026-07-23T01:09:39.345Z,usb,1,3612849267,122500,31360000,256,8000,32.110
2026-07-23T01:09:39.376Z,usb,1,3612849267,122501,31360256,256,8000,32.110
2026-07-23T01:09:39.408Z,usb,1,3612849267,122502,31360512,256,8000,32.110
2026-07-23T01:09:39.440Z,usb,1,3612849267,122503,31360768,256,8000,32.110
2026-07-23T01:09:39.473Z,usb,1,3612849267,122504,31361024,256,8000,32.110
2026-07-23T01:09:39.505Z,usb,1,3612849267,122505,31361280,256,8000,32.110
2026-07-23T01:09:39.536Z,usb,1,3612849267,122506,31361536,256,8000,32.110
2026-07-23T01:09:39.568Z,usb,1,3612849267,122507,31361792,256,8000,32.110
2026-07-23T01:09:39.600Z,usb,1,3612849267,122508,31362048,256,8000,32.110
2026-07-23T01:09:39.632Z,usb,1,3612849267,122509,31362304,256,8000,32.110
2026-07-23T01:09:39.664Z,usb,1,3612849267,122510,31362560,256,8000,32.110
2026-07-23T01:09:39.696Z,usb,1,3612849267,122511,31362816,256,8000,32.110
2026-07-23T01:09:39.728Z,usb,1,3612849267,122512,31363072,256,8000,32.110
2026-07-23T01:09:39.761Z,usb,1,3612849267,122513,31363328,256,8000,32.110
2026-07-23T01:09:39.792Z,usb,1,3612849267,122514,31363584,256,8000,32.110
2026-07-23T01:09:39.824Z,usb,1,3612849267,122515,31363840,256,8000,32.110
2026-07-23T01:09:39.856Z,usb,1,3612849267,122516,31364096,256,8000,32.110
2026-07-23T01:09:39.888Z,usb,1,3612849267,122517,31364352,256,8000,32.110
2026-07-23T01:09:39.920Z,usb,1,3612849267,122518,31364608,256,8000,32.110
2026-07-23T01:09:39.952Z,usb,1,3612849267,122519,31364864,256,8000,32.110
2026-07-23T01:09:39.985Z,usb,1,3612849267,122520,31365120,256,8000,32.110
2026-07-23T01:09:40.016Z,usb,1,3612849267,122521,31365376,256,8000,32.110
2026-07-23T01:09:40.048Z,usb,1,3612849267,122522,31365632,256,8000,32.110
2026-07-23T01:09:40.080Z,usb,1,3612849267,122523,31365888,256,8000,32.110
2026-07-23T01:09:40.112Z,usb,1,3612849267,122524,31366144,256,8000,32.110
2026-07-23T01:09:40.144Z,usb,1,3612849267,122525,31366400,256,8000,32.110
2026-07-23T01:09:40.176Z,usb,1,3612849267,122526,31366656,256,8000,32.110
2026-07-23T01:09:40.208Z,usb,1,3612849267,122527,31366912,256,8000,32.110
2026-07-23T01:09:40.240Z,usb,1,3612849267,122528,31367168,256,8000,32.110
2026-07-23T01:09:40.272Z,usb,1,3612849267,122529,31367424,256,8000,32.110
2026-07-23T01:09:40.304Z,usb,1,3612849267,122530,31367680,256,8000,32.110
